blk,modo_db,f_hz,vin_pk,k_att,caso,p_q132,p_q133,icmax_q132,icmin_q132,icmax_q133,icmin_q133,p_q122,icmax_q122,p_q125,p_q127,p_q121a,p_q121b,p_q117,p_q118,p_q106,p_jq110a,p_jq110b,p_r134,p_r135,p_r130,p_r131,p_r123,p_r126,p_rsep,p_rsep2,irms_rsep,irms_rsep2,p_q132_w1,p_q132_w2,voutpk,p_rail
F1,0,20000,1.4142,1,3,0.214181,0.21322,0.0146304,0.0144838,-0.0144915,-0.0146227,0.0866974,-0.00634766,0.0862798,0.0109833,0.00150947,0.00177518,0.00986052,0.00990861,0.0640046,0.0193601,0.0189459,0.00476298,0.00476298,2.45399E-07,2.45718E-07,0.00384481,0.00383304,4.8507E-07,0,0.000101591,0,0.21418,0.214181,1.37936,3.23891
F2,0,20000,1.4142,1,3,0.207974,0.207135,0.0306553,0.000815806,-0.000943217,-0.0305284,0.0864163,-0.00608409,0.08628,0.0109726,0.00150946,0.00177478,0.00986035,0.00990842,0.0640047,0.0193593,0.0189466,0.00758509,0.00753237,3.88154E-07,3.86639E-07,0.00385021,0.00383303,0.0211941,0,0.0212353,0,0.207972,0.207972,1.37813,3.23891
B,0,20000,1.4142,1,3,0.214224,0.213263,0.0145692,0.0145451,-0.0145481,-0.0145666,0.0866983,-0.00634795,0.0862798,0.0109833,0.00150947,0.00177518,0.00986052,0.00990861,0.0640046,0.0193601,0.0189459,0.00476293,0.00476293,2.4537E-07,2.45688E-07,0.0038448,0.00383304,9.92066E-09,0,1.45285E-05,0,0.214224,0.214224,1.37937,3.23891
A,0,20000,1.4142,1,4,0.213927,0.213474,0.0146306,0.014482,-0.0144914,-0.0146246,0.0865917,-0.00634767,0.0863871,0.0109834,0.00150948,0.00177521,0.0098606,0.00990866,0.0640773,0.0193238,0.0189103,0.00476246,0.00476356,2.45442E-07,2.45679E-07,0.00384492,0.0038331,0,0,0,0,0.213927,0.213927,1.397,3.23891
F1,0,20000,1.4142,1,4,0.214181,0.21322,0.0146304,0.0144838,-0.0144915,-0.0146227,0.0866974,-0.00634766,0.0862798,0.0109833,0.00150947,0.00177518,0.00986052,0.00990861,0.0640046,0.0193601,0.0189459,0.00476298,0.00476298,2.45399E-07,2.45718E-07,0.00384481,0.00383304,4.8507E-07,0,0.000101591,0,0.21418,0.214181,1.37936,3.23891
F2,0,20000,1.4142,1,4,0.214221,0.213259,0.0145745,0.0145397,-0.0145446,-0.0145701,0.0866982,-0.00634793,0.0862798,0.0109833,0.00150947,0.00177518,0.00986052,0.00990861,0.0640046,0.0193601,0.0189459,0.00476293,0.00476293,2.45372E-07,2.45691E-07,0.0038448,0.00383304,2.29429E-08,0,2.2094E-05,0,0.21422,0.214221,1.37937,3.23891
B,0,20000,1.4142,1,4,0.207974,0.207135,0.0306553,0.000815805,-0.000943215,-0.0305284,0.0864163,-0.00608409,0.08628,0.0109726,0.00150946,0.00177478,0.00986035,0.00990842,0.0640047,0.0193593,0.0189466,0.00758509,0.00753237,3.88154E-07,3.86639E-07,0.00385021,0.00383303,0.0211941,0,0.0212353,0,0.207972,0.207972,1.37813,3.23891
A,0,20000,1.4142,1,5,0.213927,0.213474,0.0146306,0.014482,-0.0144914,-0.0146246,0.0865917,-0.00634767,0.0863871,0.0109834,0.00150948,0.00177521,0.0098606,0.00990866,0.0640773,0.0193238,0.0189103,0.00476246,0.00476356,2.45442E-07,2.45679E-07,0.00384492,0.0038331,0,0,0,0,0.213927,0.213927,1.39699,3.23239
F1,0,20000,1.4142,1,5,0.207465,0.206627,0.0274501,0.00279398,-0.00293839,-0.0273062,0.0864754,-0.00614222,0.0862806,0.010977,0.00150946,0.00177488,0.00986039,0.00990846,0.0640046,0.0193594,0.0189465,0.00663886,0.00659749,3.40908E-07,3.3974E-07,0.00384857,0.00383303,0.0144243,0,0.0175186,0,0.207463,0.207463,1.37832,3.23239
F2,0,20000,1.4142,1,5,0.214221,0.213259,0.0145745,0.0145397,-0.0145446,-0.0145701,0.0866982,-0.00634793,0.0862798,0.0109833,0.00150947,0.00177518,0.00986052,0.00990861,0.0640046,0.0193601,0.0189459,0.00476293,0.00476293,2.45372E-07,2.45691E-07,0.0038448,0.00383304,2.29428E-08,0,2.2094E-05,0,0.21422,0.214221,1.37935,3.23239
B,0,20000,1.4142,1,5,0.214224,0.213263,0.0145692,0.0145451,-0.0145481,-0.0145666,0.0866983,-0.00634795,0.0862798,0.0109833,0.00150947,0.00177518,0.00986052,0.00990861,0.0640046,0.0193601,0.0189459,0.00476293,0.00476293,2.4537E-07,2.45688E-07,0.0038448,0.00383304,9.92065E-09,0,1.45285E-05,0,0.214224,0.214224,1.37935,3.23239
A,0,20000,1.4142,1,6,0.213927,0.213474,0.0146306,0.014482,-0.0144914,-0.0146246,0.0865917,-0.00634768,0.0863871,0.0109834,0.00150948,0.00177521,0.0098606,0.00990866,0.0640773,0.0193238,0.0189103,0.00476246,0.00476356,2.45442E-07,2.45679E-07,0.00384492,0.0038331,0,0,0,0,0.213927,0.213927,1.39697,3.2257
F1,0,20000,1.4142,1,6,0.211007,0.210093,0.0194023,0.00982753,-0.00989484,-0.0193354,0.086622,-0.00628843,0.0862802,0.0109821,0.00150947,0.00177509,0.00986048,0.00990855,0.0640046,0.0193598,0.0189462,0.00503962,0.00503252,2.60656E-07,2.60744E-07,0.0038455,0.00383304,0.00217225,0,0.0067984,0,0.211006,0.211007,1.37887,3.2257
F2,0,20000,1.4142,1,6,0.214221,0.213259,0.0145745,0.0145397,-0.0145446,-0.0145701,0.0866982,-0.00634794,0.0862798,0.0109833,0.00150947,0.00177518,0.00986052,0.00990861,0.0640046,0.0193601,0.0189459,0.00476293,0.00476293,2.45372E-07,2.45691E-07,0.0038448,0.00383304,2.29428E-08,0,2.2094E-05,0,0.21422,0.214221,1.37931,3.2257
B,0,20000,1.4142,1,6,0.214224,0.213263,0.0145692,0.0145451,-0.0145481,-0.0145667,0.0866983,-0.00634796,0.0862798,0.0109833,0.00150947,0.00177518,0.00986052,0.00990861,0.0640046,0.0193601,0.0189459,0.00476293,0.00476293,2.4537E-07,2.45688E-07,0.0038448,0.00383304,9.92064E-09,0,1.45285E-05,0,0.214224,0.214224,1.37931,3.2257
A,0,20000,2.8284,1,0,0.213766,0.213329,0.0147045,0.0144072,-0.0144246,-0.0146909,0.0865708,-0.00625267,0.0863953,0.0109832,0.0015095,0.00177403,0.00986003,0.0099079,0.0640824,0.0193197,0.0189081,0.00476253,0.00476358,2.46033E-07,2.464E-07,0.00384612,0.00383305,0,0,0,0,0.213766,0.213766,2.811,3.2248
F1,0,20000,2.8284,1,0,0.214022,0.213078,0.0147033,0.0144099,-0.0144256,-0.0146881,0.0866766,-0.00625274,0.0862878,0.0109831,0.00150949,0.00177399,0.00985995,0.00990785,0.0640097,0.019356,0.0189437,0.00476303,0.00476301,2.45987E-07,2.46438E-07,0.00384601,0.00383299,1.94036E-06,0,0.000203186,0,0.214022,0.214022,2.7934,3.2248
F2,0,20000,2.8284,1,0,0.214181,0.213234,0.0145914,0.0145218,-0.0145322,-0.0145833,0.0866799,-0.00625323,0.0862878,0.0109831,0.00150949,0.001774,0.00985995,0.00990785,0.0640097,0.019356,0.0189436,0.00476281,0.0047628,2.4588E-07,2.46329E-07,0.003846,0.00383299,9.17753E-08,0,4.4189E-05,0,0.214181,0.214181,2.79341,3.2248
B,0,20000,2.8284,1,0,0.214196,0.213249,0.0145808,0.0145324,-0.0145393,-0.0145765,0.0866802,-0.00625328,0.0862878,0.0109831,0.00150949,0.001774,0.00985995,0.00990785,0.0640097,0.019356,0.0189436,0.0047628,0.00476279,2.4587E-07,2.46319E-07,0.003846,0.00383299,3.96843E-08,0,2.90577E-05,0,0.214196,0.214196,2.79341,3.2248
A,0,20000,2.8284,1,1,0.213766,0.213329,0.0147044,0.0144072,-0.0144245,-0.0146909,0.0865708,-0.00625276,0.0863953,0.0109832,0.0015095,0.00177403,0.00986004,0.00990789,0.0640824,0.0193197,0.018908,0.00476253,0.00476358,2.46034E-07,2.46399E-07,0.00384613,0.00383305,0,0,0,0,0.213766,0.213766,2.81087,3.83588
F1,0,20000,2.8284,1,1,0.258575,0.257254,0.0594069,-2.23315E-05,1.99937E-05,-0.0594156,0.0854673,-0.00567864,0.0862863,0.0108285,0.00150949,0.00177188,0.00985861,0.00990725,0.06401,0.0193516,0.018947,0.0209404,0.0209258,1.09885E-06,1.10258E-06,0.00386983,0.00383294,0.0847728,0,0.0424698,0,0.258591,0.25858,2.78938,3.83588
F2,0,20000,2.8284,1,1,0.258575,0.257254,0.0594069,-2.23315E-05,1.99937E-05,-0.0594156,0.0854673,-0.00567864,0.0862863,0.0108285,0.00150949,0.00177188,0.00985861,0.00990725,0.06401,0.0193516,0.018947,0.0209404,0.0209258,1.09885E-06,1.10258E-06,0.00386983,0.00383294,0.0847728,0,0.0424698,0,0.258591,0.25858,2.78938,3.83588
B,0,20000,2.8284,1,1,0.258575,0.257254,0.0594069,-2.23315E-05,1.99938E-05,-0.0594156,0.0854673,-0.00567864,0.0862863,0.0108285,0.00150949,0.00177188,0.00985861,0.00990725,0.06401,0.0193516,0.018947,0.0209404,0.0209258,1.09885E-06,1.10258E-06,0.00386983,0.00383294,0.0847728,0,0.0424698,0,0.258591,0.25858,2.78938,3.83588
A,0,20000,2.8284,1,2,0.213766,0.21333,0.0147045,0.0144071,-0.0144245,-0.0146909,0.0865708,-0.00625279,0.0863953,0.0109832,0.0015095,0.00177403,0.00986004,0.00990789,0.0640824,0.0193197,0.018908,0.00476253,0.00476358,2.46035E-07,2.46399E-07,0.00384613,0.00383305,0,0,0,0,0.213766,0.213766,2.81078,3.42848
F1,0,20000,2.8284,1,2,0.258607,0.257215,0.0594063,-2.16717E-05,1.89559E-05,-0.0594143,0.0854665,-0.00567765,0.0862864,0.0108285,0.00150949,0.00177188,0.00985861,0.00990726,0.06401,0.0193516,0.018947,0.0209405,0.0209251,1.09888E-06,1.10257E-06,0.00386978,0.00383294,0.0847723,0,0.0424696,0,0.258624,0.258612,2.78913,3.42848
F2,0,20000,2.8284,1,2,0.214181,0.213234,0.0145914,0.0145218,-0.0145323,-0.0145833,0.0866799,-0.00625337,0.0862878,0.0109831,0.00150949,0.001774,0.00985997,0.00990784,0.0640097,0.019356,0.0189436,0.00476281,0.0047628,2.45881E-07,2.46328E-07,0.00384601,0.00383299,9.17722E-08,0,4.41883E-05,0,0.21418,0.214181,2.79231,3.42848
B,0,20000,2.8284,1,2,0.214196,0.213249,0.0145807,0.0145324,-0.0145393,-0.0145765,0.0866803,-0.00625341,0.0862878,0.0109831,0.00150949,0.001774,0.00985997,0.00990784,0.0640097,0.019356,0.0189436,0.0047628,0.00476279,2.45871E-07,2.46319E-07,0.00384601,0.00383299,3.9683E-08,0,2.90572E-05,0,0.214195,0.214196,2.79231,3.42848
A,0,20000,2.8284,1,3,0.213766,0.21333,0.0147045,0.0144071,-0.0144245,-0.0146909,0.0865708,-0.00625279,0.0863953,0.0109832,0.0015095,0.00177403,0.00986004,0.00990789,0.0640824,0.0193197,0.018908,0.00476253,0.00476358,2.46035E-07,2.46399E-07,0.00384613,0.00383305,0,0,0,0,0.213766,0.213766,2.81078,3.42848
F1,0,20000,2.8284,1,3,0.214022,0.213078,0.0147033,0.0144099,-0.0144256,-0.014688,0.0866766,-0.00625291,0.0862878,0.0109831,0.00150949,0.00177399,0.00985996,0.00990784,0.0640097,0.019356,0.0189436,0.00476303,0.00476301,2.45988E-07,2.46438E-07,0.00384602,0.00383299,1.94029E-06,0,0.000203182,0,0.214021,0.214022,2.7923,3.42848
F2,0,20000,2.8284,1,3,0.258607,0.257215,0.0594063,-2.16718E-05,1.89559E-05,-0.0594143,0.0854665,-0.00567765,0.0862864,0.0108285,0.00150949,0.00177188,0.00985861,0.00990726,0.06401,0.0193516,0.018947,0.0209405,0.0209251,1.09888E-06,1.10257E-06,0.00386978,0.00383294,0.0847723,0,0.0424696,0,0.258624,0.258612,2.78913,3.42848
B,0,20000,2.8284,1,3,0.214196,0.213249,0.0145807,0.0145324,-0.0145393,-0.0145765,0.0866803,-0.00625341,0.0862878,0.0109831,0.00150949,0.001774,0.00985997,0.00990784,0.0640097,0.019356,0.0189436,0.0047628,0.00476279,2.45871E-07,2.46319E-07,0.00384601,0.00383299,3.9683E-08,0,2.90572E-05,0,0.214195,0.214196,2.79231,3.42848
A,0,20000,2.8284,1,4,0.213766,0.21333,0.0147045,0.0144071,-0.0144245,-0.0146909,0.0865708,-0.00625279,0.0863953,0.0109832,0.0015095,0.00177403,0.00986004,0.00990789,0.0640824,0.0193197,0.018908,0.00476253,0.00476358,2.46035E-07,2.46399E-07,0.00384613,0.00383305,0,0,0,0,0.213766,0.213766,2.81079,3.42848
F1,0,20000,2.8284,1,4,0.214022,0.213078,0.0147033,0.0144099,-0.0144256,-0.014688,0.0866766,-0.00625291,0.0862878,0.0109831,0.00150949,0.00177399,0.00985996,0.00990784,0.0640097,0.019356,0.0189436,0.00476303,0.00476301,2.45988E-07,2.46438E-07,0.00384602,0.00383299,1.94029E-06,0,0.000203182,0,0.214021,0.214022,2.7923,3.42848
F2,0,20000,2.8284,1,4,0.214181,0.213234,0.0145914,0.0145218,-0.0145323,-0.0145833,0.0866799,-0.00625337,0.0862878,0.0109831,0.00150949,0.001774,0.00985997,0.00990784,0.0640097,0.019356,0.0189436,0.00476281,0.0047628,2.45881E-07,2.46328E-07,0.00384601,0.00383299,9.17722E-08,0,4.41883E-05,0,0.21418,0.214181,2.79232,3.42848
B,0,20000,2.8284,1,4,0.258607,0.257215,0.0594063,-2.16518E-05,1.89578E-05,-0.0594143,0.0854665,-0.00567766,0.0862864,0.0108285,0.00150949,0.00177188,0.00985861,0.00990726,0.06401,0.0193516,0.018947,0.0209405,0.0209251,1.09888E-06,1.10257E-06,0.00386978,0.00383294,0.0847722,0,0.0424696,0,0.258624,0.258612,2.78913,3.42848
A,0,20000,2.8284,1,5,0.213766,0.213329,0.0147045,0.0144071,-0.0144246,-0.0146909,0.0865708,-0.00625277,0.0863953,0.0109832,0.0015095,0.00177403,0.00986004,0.00990789,0.0640824,0.0193197,0.018908,0.00476253,0.00476358,2.46035E-07,2.46399E-07,0.00384613,0.00383305,0,0,0,0,0.213766,0.213766,2.81085,3.3459
F1,0,20000,2.8284,1,5,0.230567,0.229368,0.0490089,-1.80455E-05,1.59823E-05,-0.0490128,0.0857447,-0.00578996,0.0862853,0.0108914,0.00150948,0.00177248,0.00985908,0.00990729,0.0640099,0.0193525,0.0189464,0.0148617,0.0148407,7.75881E-07,7.77961E-07,0.00386229,0.00383295,0.0576957,0,0.0350367,0,0.230574,0.230568,2.79057,3.3459
F2,0,20000,2.8284,1,5,0.214181,0.213234,0.0145914,0.0145218,-0.0145323,-0.0145833,0.0866799,-0.00625335,0.0862878,0.0109831,0.00150949,0.001774,0.00985996,0.00990784,0.0640097,0.019356,0.0189436,0.00476281,0.0047628,2.45881E-07,2.46328E-07,0.00384601,0.00383299,9.17726E-08,0,4.41884E-05,0,0.21418,0.214181,2.79249,3.3459
B,0,20000,2.8284,1,5,0.214196,0.213249,0.0145807,0.0145324,-0.0145393,-0.0145765,0.0866803,-0.00625339,0.0862878,0.0109831,0.00150949,0.001774,0.00985996,0.00990784,0.0640097,0.019356,0.0189436,0.0047628,0.00476279,2.45871E-07,2.46319E-07,0.00384601,0.00383299,3.96831E-08,0,2.90572E-05,0,0.214195,0.214196,2.79249,3.3459
A,0,20000,2.8284,1,6,0.213766,0.213329,0.0147045,0.0144071,-0.0144246,-0.0146909,0.0865708,-0.00625275,0.0863953,0.0109832,0.0015095,0.00177403,0.00986004,0.00990789,0.0640824,0.0193197,0.018908,0.00476253,0.00476358,2.46034E-07,2.46399E-07,0.00384613,0.00383305,0,0,0,0,0.213766,0.213766,2.81093,3.2287
F1,0,20000,2.8284,1,6,0.201551,0.200788,0.0244063,0.00525751,-0.00538748,-0.0242775,0.086374,-0.00613363,0.0862895,0.0109782,0.00150948,0.00177362,0.00985977,0.00990763,0.0640097,0.0193547,0.0189448,0.00587988,0.00585209,3.07813E-07,3.0736E-07,0.00384883,0.00383298,0.00868912,0,0.0135969,0,0.201547,0.20155,2.79187,3.2287
F2,0,20000,2.8284,1,6,0.214181,0.213234,0.0145914,0.0145218,-0.0145323,-0.0145833,0.0866799,-0.00625332,0.0862878,0.0109831,0.00150949,0.001774,0.00985996,0.00990784,0.0640097,0.019356,0.0189436,0.00476281,0.0047628,2.4588E-07,2.46328E-07,0.00384601,0.00383299,9.17731E-08,0,4.41885E-05,0,0.21418,0.214181,2.79271,3.2287
B,0,20000,2.8284,1,6,0.214196,0.213249,0.0145807,0.0145324,-0.0145393,-0.0145765,0.0866802,-0.00625337,0.0862878,0.0109831,0.00150949,0.001774,0.00985996,0.00990784,0.0640097,0.019356,0.0189436,0.0047628,0.00476279,2.45871E-07,2.46319E-07,0.00384601,0.00383299,3.96834E-08,0,2.90573E-05,0,0.214195,0.214196,2.79271,3.2287
A,0,20000,3.818,1,0,0.213589,0.213171,0.0147559,0.0143545,-0.0143776,-0.0147371,0.086548,-0.00618644,0.0864044,0.010983,0.00150952,0.00177272,0.0098594,0.00990707,0.0640881,0.0193151,0.0189055,0.0047626,0.00476361,2.46689E-07,2.47192E-07,0.00384747,0.003833,0,0,0,0,0.213589,0.213589,3.79977,3.22476
F1,0,20000,3.818,1,0,0.213848,0.212922,0.014754,0.0143579,-0.0143793,-0.0147335,0.086654,-0.00618649,0.0862967,0.0109829,0.00150951,0.00177269,0.00985933,0.00990702,0.0640153,0.0193514,0.0189411,0.00476309,0.00476304,2.4664E-07,2.4723E-07,0.00384736,0.00383294,3.53552E-06,0,0.00027427,0,0.213847,0.213848,3.78031,3.22476
F2,0,20000,3.818,1,0,0.214137,0.213207,0.0146031,0.0145091,-0.0145237,-0.0145929,0.08666,-0.00618725,0.0862967,0.0109829,0.00150951,0.0017727,0.00985933,0.00990702,0.0640153,0.0193514,0.0189411,0.00476267,0.00476266,2.46444E-07,2.47031E-07,0.00384734,0.00383294,1.67223E-07,0,5.96486E-05,0,0.214136,0.214137,3.78033,3.22476
B,0,20000,3.818,1,0,0.214165,0.213234,0.0145887,0.0145233,-0.0145333,-0.0145836,0.0866605,-0.0061873,0.0862967,0.0109829,0.00150951,0.0017727,0.00985933,0.00990702,0.0640153,0.0193514,0.0189411,0.00476266,0.00476265,2.46427E-07,2.47013E-07,0.00384734,0.00383294,7.23086E-08,0,3.92235E-05,0,0.214164,0.214165,3.78033,3.22476
A,0,20000,3.818,1,1,0.21359,0.213171,0.014756,0.0143549,-0.0143779,-0.0147372,0.0865478,-0.00618612,0.0864041,0.010983,0.00150953,0.00177272,0.00985935,0.00990712,0.0640879,0.019315,0.0189057,0.0047626,0.00476361,2.46685E-07,2.47199E-07,0.00384744,0.003833,0,0,0,0,0.21359,0.21359,3.79708,4.37232
F1,0,20000,3.818,1,1,0.297997,0.296198,0.0800749,-3.31387E-05,2.89065E-05,-0.0800987,0.0843457,-0.00539831,0.0863046,0.0106857,0.0015096,0.00176845,0.00985458,0.0099078,0.0640165,0.0193379,0.0189519,0.0369491,0.0369413,2.00405E-06,2.01199E-06,0.00389252,0.00383283,0.154449,0,0.0573251,0,0.298005,0.298017,3.78031,4.37232
F2,0,20000,3.818,1,1,0.297997,0.296198,0.0800749,-3.3139E-05,2.89064E-05,-0.0800987,0.0843457,-0.00539831,0.0863046,0.0106857,0.0015096,0.00176845,0.00985458,0.0099078,0.0640165,0.0193379,0.0189519,0.0369491,0.0369413,2.00405E-06,2.01199E-06,0.00389252,0.00383283,0.154449,0,0.0573251,0,0.298005,0.298017,3.78031,4.37232
B,0,20000,3.818,1,1,0.297999,0.296198,0.080075,-3.33549E-05,2.88415E-05,-0.0800987,0.0843457,-0.00539824,0.0863046,0.0106857,0.0015096,0.00176845,0.00985458,0.0099078,0.0640165,0.0193379,0.0189519,0.0369491,0.0369413,2.00405E-06,2.01199E-06,0.00389252,0.00383283,0.154449,0,0.0573251,0,0.298007,0.298019,3.78031,4.37232
A,0,20000,3.818,1,2,0.213589,0.213172,0.0147557,0.0143547,-0.0143778,-0.0147371,0.0865483,-0.0061862,0.0864044,0.010983,0.00150951,0.00177272,0.00985945,0.00990702,0.0640881,0.0193151,0.0189054,0.0047626,0.00476361,2.46694E-07,2.47188E-07,0.00384751,0.003833,0,0,0,0,0.213587,0.213589,3.7938,3.6072
F1,0,20000,3.818,1,2,0.297937,0.29615,0.0800205,-2.79015E-05,2.6876E-05,-0.0800408,0.0843473,-0.00539636,0.0863048,0.0106857,0.00150957,0.00176844,0.00985474,0.00990765,0.0640166,0.0193381,0.0189515,0.0369429,0.0369345,2.004E-06,2.0119E-06,0.00389262,0.00383283,0.154417,0,0.0573191,0,0.297987,0.297942,3.77875,3.6072
F2,0,20000,3.818,1,2,0.214137,0.213207,0.0146031,0.014509,-0.0145237,-0.0145928,0.0866603,-0.0061869,0.0862967,0.0109829,0.0015095,0.0017727,0.00985938,0.00990697,0.0640153,0.0193515,0.018941,0.00476268,0.00476266,2.46449E-07,2.47027E-07,0.00384737,0.00383294,1.67207E-07,0,5.96457E-05,0,0.214135,0.214137,3.77955,3.6072
B,0,20000,3.818,1,2,0.214165,0.213234,0.0145887,0.0145233,-0.0145333,-0.0145836,0.0866609,-0.00618698,0.0862967,0.0109829,0.0015095,0.0017727,0.00985938,0.00990697,0.0640153,0.0193515,0.018941,0.00476266,0.00476265,2.46431E-07,2.47009E-07,0.00384737,0.00383294,7.23015E-08,0,3.92216E-05,0,0.214162,0.214165,3.77955,3.6072
A,0,20000,3.818,1,3,0.213589,0.213172,0.0147557,0.0143547,-0.0143777,-0.0147371,0.0865483,-0.0061862,0.0864044,0.010983,0.00150951,0.00177272,0.00985945,0.00990702,0.0640881,0.0193151,0.0189054,0.0047626,0.00476361,2.46694E-07,2.47188E-07,0.00384751,0.003833,0,0,0,0,0.213587,0.213589,3.79379,3.6072
F1,0,20000,3.818,1,3,0.213848,0.212922,0.0147541,0.0143583,-0.0143796,-0.0147338,0.0866543,-0.00618607,0.0862967,0.0109829,0.0015095,0.00177269,0.00985937,0.00990697,0.0640153,0.0193515,0.018941,0.00476309,0.00476304,2.46645E-07,2.47226E-07,0.00384739,0.00383294,3.53518E-06,0,0.000274257,0,0.213845,0.213848,3.77953,3.6072
F2,0,20000,3.818,1,3,0.297937,0.29615,0.0800208,-2.78596E-05,2.68712E-05,-0.0800411,0.0843473,-0.00539635,0.0863048,0.0106857,0.00150957,0.00176844,0.00985474,0.00990765,0.0640166,0.0193381,0.0189515,0.0369429,0.0369345,2.004E-06,2.0119E-06,0.00389262,0.00383283,0.154417,0,0.0573191,0,0.297987,0.297942,3.77874,3.6072
B,0,20000,3.818,1,3,0.214165,0.213234,0.0145887,0.0145233,-0.0145333,-0.0145836,0.0866609,-0.00618698,0.0862967,0.0109829,0.0015095,0.0017727,0.00985938,0.00990697,0.0640153,0.0193515,0.018941,0.00476266,0.00476265,2.46431E-07,2.47009E-07,0.00384737,0.00383294,7.23015E-08,0,3.92216E-05,0,0.214162,0.214165,3.77954,3.6072
A,0,20000,3.818,1,4,0.213589,0.213172,0.0147558,0.0143547,-0.0143778,-0.0147371,0.0865483,-0.00618618,0.0864044,0.010983,0.00150951,0.00177273,0.00985945,0.00990701,0.0640881,0.0193151,0.0189053,0.0047626,0.00476361,2.46694E-07,2.47188E-07,0.00384751,0.003833,0,0,0,0,0.213587,0.213589,3.79458,3.60721
F1,0,20000,3.818,1,4,0.213848,0.212922,0.0147541,0.0143583,-0.0143795,-0.0147338,0.0866543,-0.00618606,0.0862967,0.0109829,0.0015095,0.00177269,0.00985938,0.00990696,0.0640153,0.0193515,0.018941,0.00476309,0.00476304,2.46645E-07,2.47226E-07,0.00384739,0.00383294,3.53515E-06,0,0.000274256,0,0.213845,0.213848,3.78008,3.60721
F2,0,20000,3.818,1,4,0.214137,0.213207,0.0146031,0.014509,-0.0145237,-0.0145928,0.0866603,-0.00618689,0.0862967,0.0109829,0.0015095,0.0017727,0.00985938,0.00990697,0.0640153,0.0193515,0.018941,0.00476268,0.00476266,2.46449E-07,2.47026E-07,0.00384737,0.00383294,1.67206E-07,0,5.96454E-05,0,0.214135,0.214137,3.78008,3.60721
B,0,20000,3.818,1,4,0.29794,0.296148,0.080014,-2.90145E-05,2.78316E-05,-0.0800389,0.0843473,-0.0053967,0.0863048,0.0106857,0.00150957,0.00176844,0.00985474,0.00990765,0.0640166,0.0193381,0.0189515,0.0369429,0.0369345,2.00398E-06,2.01187E-06,0.00389262,0.00383283,0.154416,0,0.0573189,0,0.297992,0.297945,3.77917,3.60721
A,0,20000,3.818,1,5,0.213589,0.213171,0.0147559,0.0143545,-0.0143776,-0.0147371,0.086548,-0.0061865,0.0864044,0.010983,0.00150951,0.00177272,0.00985941,0.00990706,0.0640881,0.0193151,0.0189055,0.0047626,0.00476361,2.4669E-07,2.47193E-07,0.00384748,0.003833,0,0,0,0,0.213588,0.213589,3.79944,3.48505
F1,0,20000,3.818,1,5,0.261344,0.25984,0.066131,-2.20924E-05,2.08308E-05,-0.0661437,0.0848858,-0.0055583,0.0862997,0.0107816,0.00150953,0.00176956,0.00985672,0.00990668,0.064016,0.0193428,0.0189479,0.0255829,0.0255713,1.37055E-06,1.37609E-06,0.0038784,0.00383286,0.105118,0,0.0472923,0,0.261366,0.261349,3.77641,3.48505
F2,0,20000,3.818,1,5,0.214137,0.213207,0.0146031,0.014509,-0.0145237,-0.0145929,0.08666,-0.00618731,0.0862967,0.0109829,0.00150951,0.0017727,0.00985933,0.00990701,0.0640153,0.0193514,0.0189411,0.00476267,0.00476266,2.46445E-07,2.47031E-07,0.00384734,0.00383294,1.67222E-07,0,5.96483E-05,0,0.214136,0.214137,3.7797,3.48505
B,0,20000,3.818,1,5,0.214165,0.213234,0.0145887,0.0145233,-0.0145333,-0.0145836,0.0866606,-0.00618737,0.0862967,0.0109829,0.00150951,0.0017727,0.00985934,0.00990701,0.0640153,0.0193514,0.0189411,0.00476266,0.00476265,2.46427E-07,2.47013E-07,0.00384734,0.00383294,7.2308E-08,0,3.92233E-05,0,0.214164,0.214165,3.7797,3.48505
A,0,20000,3.818,1,6,0.213589,0.213171,0.0147559,0.0143545,-0.0143776,-0.0147371,0.086548,-0.00618648,0.0864044,0.010983,0.00150951,0.00177272,0.00985941,0.00990706,0.0640881,0.0193151,0.0189055,0.0047626,0.00476361,2.4669E-07,2.47192E-07,0.00384748,0.003833,0,0,0,0,0.213589,0.213589,3.79952,3.2333
F1,0,20000,3.818,1,6,0.191829,0.191204,0.0281183,0.0022962,-0.00245526,-0.0279619,0.0860999,-0.00602392,0.0862996,0.010973,0.0015095,0.001772,0.00985893,0.00990667,0.0640153,0.0193488,0.0189433,0.00683,0.00678215,3.61562E-07,3.6064E-07,0.00385253,0.00383292,0.0158325,0,0.0183538,0,0.191821,0.191827,3.77858,3.2333
F2,0,20000,3.818,1,6,0.214137,0.213207,0.0146031,0.014509,-0.0145237,-0.0145929,0.08666,-0.00618729,0.0862967,0.0109829,0.00150951,0.0017727,0.00985933,0.00990702,0.0640153,0.0193514,0.0189411,0.00476267,0.00476266,2.46444E-07,2.4703E-07,0.00384734,0.00383294,1.67222E-07,0,5.96483E-05,0,0.214136,0.214137,3.77985,3.2333
B,0,20000,3.818,1,6,0.214165,0.213234,0.0145887,0.0145233,-0.0145333,-0.0145836,0.0866606,-0.00618735,0.0862967,0.0109829,0.00150951,0.0017727,0.00985933,0.00990702,0.0640153,0.0193514,0.0189411,0.00476266,0.00476265,2.46427E-07,2.47013E-07,0.00384734,0.00383294,7.23081E-08,0,3.92234E-05,0,0.214164,0.214165,3.77985,3.2333
