blk,modo_db,f_hz,vin_pk,k_att,caso,p_q132,p_q133,icmax_q132,icmin_q132,icmax_q133,icmin_q133,p_q122,icmax_q122,p_q125,p_q127,p_q121a,p_q121b,p_q117,p_q118,p_q106,p_jq110a,p_jq110b,p_r134,p_r135,p_r130,p_r131,p_r123,p_r126,p_rsep,p_rsep2,irms_rsep,irms_rsep2,p_q132_w1,p_q132_w2,voutpk,p_rail
F2,3,1000,3.818,0.25,2,0.295658,0.296151,0.0203527,0.0201885,-0.0203445,-0.0204163,0.0909443,-0.00675185,0.0894192,0.0117643,0.00156296,0.00176141,0.0102714,0.0102707,0.064186,0.0208384,0.0204484,0.00922707,0.00922701,3.97049E-07,8.09129E-08,0.0042693,0.00414279,1.67473E-07,0,5.9693E-05,0,0.295658,0.295658,3.78616,4.11737
B,3,1000,3.818,0.25,2,0.295724,0.296244,0.0204414,0.0201298,-0.0202851,-0.0205165,0.090993,-0.00677961,0.0894359,0.0117669,0.00156296,0.00176149,0.0102714,0.0102707,0.0642339,0.0208153,0.0204241,0.00923201,0.00923676,3.91629E-07,7.76938E-08,0.00426964,0.00414281,9.0933E-09,0,1.39095E-05,0,0.295724,0.295724,1.32516,4.11737
A,3,1000,3.818,0.25,4,0.295045,0.296188,0.0205029,0.0200365,-0.0202638,-0.0204973,0.0908372,-0.00674991,0.0895228,0.0117644,0.00156296,0.00176145,0.0102714,0.0102707,0.0642558,0.0208033,0.020414,0.00922714,0.00922804,3.98025E-07,8.10301E-08,0.00426953,0.00414281,0,0,0,0,0.295045,0.295045,3.80207,3.97525
F1,3,1000,3.818,0.25,4,0.29536,0.295868,0.0205023,0.0200372,-0.0202643,-0.0204958,0.0909402,-0.00674975,0.0894191,0.0117642,0.00156296,0.00176141,0.0102714,0.0102707,0.064186,0.0208384,0.0204485,0.00922709,0.00922763,3.97682E-07,8.11465E-08,0.00426932,0.00414279,3.54098E-06,0,0.000274481,0,0.29536,0.29536,3.78621,3.97525
F2,3,1000,3.818,0.25,4,0.295658,0.29615,0.0203527,0.0201885,-0.0203445,-0.0204163,0.0909443,-0.00675185,0.0894192,0.0117643,0.00156296,0.00176141,0.0102714,0.0102707,0.064186,0.0208384,0.0204485,0.00922707,0.00922701,3.97049E-07,8.09135E-08,0.0042693,0.00414279,1.67487E-07,0,5.96954E-05,0,0.295658,0.295659,3.78622,3.97525
B,3,1000,3.818,0.25,4,0.289472,0.290183,0.0322228,0.00885583,-0.00896427,-0.0323497,0.0908894,-0.00661423,0.0894355,0.0117616,0.00156296,0.0017617,0.0102711,0.0102708,0.0642339,0.020815,0.0204243,0.0108723,0.0108756,4.82216E-07,9.87215E-08,0.00427262,0.00414281,0.0128078,0,0.0165078,0,0.289321,0.289365,1.32484,3.97525
A,3,1000,3.818,0.25,5,0.295045,0.296188,0.0205029,0.0200365,-0.0202638,-0.0204973,0.0908372,-0.00674991,0.0895228,0.0117644,0.00156296,0.00176145,0.0102714,0.0102707,0.0642558,0.0208033,0.020414,0.00922714,0.00922804,3.98025E-07,8.10296E-08,0.00426953,0.00414281,0,0,0,0,0.295044,0.295045,3.80204,4.0599
F1,3,1000,3.818,0.25,5,0.280734,0.281305,0.0569255,5.01348E-07,-5.88933E-07,-0.0572485,0.0902944,-0.00635891,0.0894183,0.011704,0.00156291,0.00176529,0.0102672,0.0102707,0.064186,0.0208365,0.0204504,0.0214244,0.0214265,1.11876E-06,2.62985E-07,0.00430401,0.00414279,0.0779079,0,0.0407138,0,0.280392,0.280514,3.7857,4.0599
F2,3,1000,3.818,0.25,5,0.295658,0.296151,0.0203527,0.0201885,-0.0203445,-0.0204163,0.0909443,-0.00675185,0.0894192,0.0117643,0.00156296,0.00176141,0.0102714,0.0102707,0.064186,0.0208384,0.0204484,0.00922707,0.00922701,3.97049E-07,8.0913E-08,0.0042693,0.00414279,1.67476E-07,0,5.96937E-05,0,0.295658,0.295658,3.78618,4.0599
B,3,1000,3.818,0.25,5,0.295724,0.296244,0.0204414,0.0201298,-0.0202851,-0.0205165,0.090993,-0.00677961,0.0894359,0.0117669,0.00156296,0.00176149,0.0102714,0.0102707,0.0642339,0.0208153,0.0204241,0.00923201,0.00923676,3.91629E-07,7.76939E-08,0.00426964,0.00414281,9.09349E-09,0,1.39097E-05,0,0.295724,0.295724,1.32517,4.0599
A,3,1000,3.818,0.5,0,0.295044,0.296187,0.0205032,0.0200361,-0.0202635,-0.0204976,0.0908372,-0.00674991,0.0895228,0.0117644,0.00156296,0.00176145,0.0102714,0.0102707,0.0642558,0.0208033,0.020414,0.00922714,0.00922804,3.98026E-07,8.10307E-08,0.00426953,0.00414281,0,0,0,0,0.295044,0.295044,3.80208,3.97145
F1,3,1000,3.818,0.5,0,0.29536,0.295868,0.0205023,0.0200372,-0.0202643,-0.0204958,0.0909402,-0.00674975,0.0894191,0.0117642,0.00156296,0.00176141,0.0102714,0.0102707,0.064186,0.0208384,0.0204485,0.00922709,0.00922763,3.97682E-07,8.11465E-08,0.00426932,0.00414279,3.54098E-06,0,0.000274481,0,0.29536,0.29536,3.78621,3.97145
F2,3,1000,3.818,0.5,0,0.295658,0.29615,0.0203527,0.0201885,-0.0203445,-0.0204163,0.0909443,-0.00675185,0.0894192,0.0117643,0.00156296,0.00176141,0.0102714,0.0102707,0.064186,0.0208384,0.0204485,0.00922707,0.00922701,3.97049E-07,8.09135E-08,0.0042693,0.00414279,1.67487E-07,0,5.96955E-05,0,0.295658,0.295659,3.78622,3.97145
B,3,1000,3.818,0.5,0,0.295455,0.295847,0.020589,0.0199654,-0.0201625,-0.0206238,0.0909945,-0.00676182,0.0894018,0.0117656,0.00156297,0.00176144,0.0102714,0.0102708,0.0642173,0.0208233,0.0204325,0.00922923,0.00923456,3.94474E-07,7.93272E-08,0.00426944,0.00414279,3.63308E-08,0,2.78028E-05,0,0.295455,0.295455,2.67064,3.97145
A,3,1000,3.818,0.5,1,0.295044,0.296188,0.0205032,0.0200362,-0.0202635,-0.0204976,0.0908371,-0.00674991,0.0895229,0.0117644,0.00156296,0.00176145,0.0102714,0.0102707,0.0642559,0.0208033,0.020414,0.00922714,0.00922804,3.98027E-07,8.10293E-08,0.00426953,0.00414281,0,0,0,0,0.295043,0.295044,3.80194,4.29505
F1,3,1000,3.818,0.5,1,0.300501,0.301093,0.0651355,-4.03513E-08,1.09777E-08,-0.0655059,0.0902917,-0.00631022,0.0894191,0.0116801,0.00156288,0.00176749,0.010265,0.0102706,0.064186,0.0208368,0.0204501,0.0266008,0.0266154,1.40553E-06,3.3419E-07,0.00432087,0.00414278,0.102009,0,0.0465877,0,0.300055,0.300264,3.78569,4.29505
F2,3,1000,3.818,0.5,1,0.300501,0.301093,0.0651355,-4.03513E-08,1.09776E-08,-0.0655059,0.0902917,-0.00631022,0.0894191,0.0116801,0.00156288,0.00176749,0.010265,0.0102706,0.064186,0.0208368,0.0204501,0.0266008,0.0266154,1.40553E-06,3.3419E-07,0.00432087,0.00414278,0.102009,0,0.0465877,0,0.300055,0.300264,3.78569,4.29505
B,3,1000,3.818,0.5,1,0.278862,0.279477,0.0467059,0.000102114,-0.000126039,-0.0469579,0.0906109,-0.00643963,0.0894014,0.0117381,0.00156295,0.00176298,0.0102696,0.0102708,0.0642174,0.0208225,0.0204333,0.0163591,0.0163518,7.92803E-07,1.74259E-07,0.00428573,0.00414279,0.0511647,0,0.0329941,0,0.278518,0.27868,2.66987,4.29505
A,3,1000,3.818,0.5,2,0.295044,0.296187,0.0205032,0.0200362,-0.0202635,-0.0204976,0.0908371,-0.00674991,0.0895228,0.0117644,0.00156296,0.00176145,0.0102714,0.0102707,0.0642559,0.0208033,0.020414,0.00922714,0.00922804,3.98027E-07,8.10301E-08,0.00426953,0.00414281,0,0,0,0,0.295044,0.295044,3.80202,4.11725
F1,3,1000,3.818,0.5,2,0.300476,0.301117,0.0651375,-4.23186E-08,1.26213E-08,-0.0655079,0.0902917,-0.00631023,0.0894187,0.0116801,0.00156288,0.00176748,0.010265,0.0102706,0.0641859,0.0208368,0.0204501,0.0265998,0.0266178,1.4055E-06,3.3422E-07,0.00432083,0.00414278,0.102012,0,0.0465882,0,0.300053,0.300215,3.78578,4.11725
F2,3,1000,3.818,0.5,2,0.295658,0.296151,0.0203527,0.0201885,-0.0203445,-0.0204163,0.0909443,-0.00675185,0.0894192,0.0117643,0.00156296,0.00176141,0.0102714,0.0102707,0.064186,0.0208384,0.0204484,0.00922707,0.00922701,3.97049E-07,8.09129E-08,0.0042693,0.00414279,1.67473E-07,0,5.9693E-05,0,0.295658,0.295658,3.78616,4.11725
B,3,1000,3.818,0.5,2,0.295455,0.295847,0.020589,0.0199654,-0.0201625,-0.0206238,0.0909945,-0.00676182,0.0894018,0.0117656,0.00156296,0.00176144,0.0102714,0.0102708,0.0642174,0.0208233,0.0204325,0.00922923,0.00923456,3.94475E-07,7.93268E-08,0.00426944,0.00414279,3.63278E-08,0,2.78016E-05,0,0.295454,0.295455,2.67059,4.11725
A,3,1000,3.818,0.5,4,0.295044,0.296187,0.0205032,0.0200361,-0.0202635,-0.0204976,0.0908372,-0.00674991,0.0895228,0.0117644,0.00156296,0.00176145,0.0102714,0.0102707,0.0642558,0.0208033,0.020414,0.00922714,0.00922804,3.98026E-07,8.10307E-08,0.00426953,0.00414281,0,0,0,0,0.295044,0.295044,3.80208,4.0035
F1,3,1000,3.818,0.5,4,0.29536,0.295868,0.0205023,0.0200372,-0.0202643,-0.0204958,0.0909402,-0.00674975,0.0894191,0.0117642,0.00156296,0.00176141,0.0102714,0.0102707,0.064186,0.0208384,0.0204485,0.00922709,0.00922763,3.97682E-07,8.11465E-08,0.00426932,0.00414279,3.54098E-06,0,0.000274481,0,0.29536,0.29536,3.78621,4.0035
F2,3,1000,3.818,0.5,4,0.295658,0.29615,0.0203527,0.0201885,-0.0203445,-0.0204163,0.0909443,-0.00675185,0.0894192,0.0117643,0.00156296,0.00176141,0.0102714,0.0102707,0.064186,0.0208384,0.0204485,0.00922707,0.00922701,3.97049E-07,8.09135E-08,0.0042693,0.00414279,1.67487E-07,0,5.96955E-05,0,0.295658,0.295659,3.78622,4.0035
B,3,1000,3.818,0.5,4,0.278825,0.279508,0.0467042,0.000102179,-0.000126142,-0.0469562,0.0906109,-0.00643963,0.0894009,0.011738,0.00156295,0.00176297,0.0102696,0.0102708,0.0642174,0.0208224,0.0204333,0.0163573,0.0163544,7.92733E-07,1.74288E-07,0.00428568,0.00414279,0.0511671,0,0.0329949,0,0.278516,0.278606,2.67,4.0035
A,3,1000,3.818,0.5,5,0.295044,0.296187,0.0205032,0.0200361,-0.0202635,-0.0204976,0.0908371,-0.00674991,0.0895228,0.0117644,0.00156296,0.00176145,0.0102714,0.0102707,0.0642558,0.0208033,0.020414,0.00922714,0.00922804,3.98027E-07,8.10302E-08,0.00426953,0.00414281,0,0,0,0,0.295044,0.295044,3.80204,4.05978
F1,3,1000,3.818,0.5,5,0.280733,0.281306,0.0569255,5.01359E-07,-5.88943E-07,-0.0572485,0.0902944,-0.00635891,0.0894183,0.011704,0.00156291,0.00176529,0.0102672,0.0102707,0.064186,0.0208365,0.0204504,0.0214244,0.0214265,1.11876E-06,2.62985E-07,0.00430401,0.00414279,0.0779079,0,0.0407138,0,0.280392,0.280514,3.7857,4.05978
F2,3,1000,3.818,0.5,5,0.295658,0.296151,0.0203527,0.0201885,-0.0203445,-0.0204163,0.0909443,-0.00675185,0.0894192,0.0117643,0.00156296,0.00176141,0.0102714,0.0102707,0.064186,0.0208384,0.0204484,0.00922707,0.00922701,3.97049E-07,8.09131E-08,0.0042693,0.00414279,1.67477E-07,0,5.96937E-05,0,0.295658,0.295658,3.78618,4.05978
B,3,1000,3.818,0.5,5,0.295455,0.295847,0.020589,0.0199654,-0.0201625,-0.0206238,0.0909945,-0.00676182,0.0894018,0.0117656,0.00156296,0.00176144,0.0102714,0.0102708,0.0642174,0.0208233,0.0204325,0.00922923,0.00923456,3.94474E-07,7.93269E-08,0.00426944,0.00414279,3.63287E-08,0,2.7802E-05,0,0.295454,0.295455,2.67061,4.05978
A,3,1000,3.818,0.79,0,0.295043,0.296186,0.0205039,0.0200354,-0.0202628,-0.0204983,0.0908372,-0.0067499,0.0895228,0.0117644,0.00156296,0.00176145,0.0102714,0.0102707,0.0642558,0.0208033,0.020414,0.00922714,0.00922805,3.98029E-07,8.10318E-08,0.00426953,0.00414281,0,0,0,0,0.295043,0.295043,3.80207,3.9712
F1,3,1000,3.818,0.79,0,0.29536,0.295868,0.0205023,0.0200372,-0.0202643,-0.0204958,0.0909402,-0.00674975,0.0894191,0.0117642,0.00156296,0.00176141,0.0102714,0.0102707,0.064186,0.0208384,0.0204485,0.00922709,0.00922763,3.97682E-07,8.11465E-08,0.00426932,0.00414279,3.54098E-06,0,0.000274481,0,0.29536,0.29536,3.78621,3.9712
F2,3,1000,3.818,0.79,0,0.295658,0.29615,0.0203527,0.0201885,-0.0203445,-0.0204163,0.0909443,-0.00675185,0.0894192,0.0117643,0.00156296,0.00176141,0.0102714,0.0102707,0.064186,0.0208384,0.0204485,0.00922707,0.00922701,3.97049E-07,8.09135E-08,0.0042693,0.00414279,1.67487E-07,0,5.96954E-05,0,0.295658,0.295659,3.78622,3.9712
B,3,1000,3.818,0.79,0,0.294826,0.295143,0.0207548,0.0197664,-0.0200143,-0.0207402,0.0909657,-0.00674036,0.0893645,0.011763,0.00156296,0.00176136,0.0102714,0.0102707,0.0641989,0.020832,0.0204421,0.00922407,0.0092297,4.00379E-07,8.2715E-08,0.00426909,0.00414278,9.08484E-08,0,4.39653E-05,0,0.294825,0.294826,4.23591,3.9712
A,3,1000,3.818,0.79,1,0.295043,0.296186,0.0205039,0.0200354,-0.0202628,-0.0204983,0.0908371,-0.0067499,0.0895229,0.0117644,0.00156296,0.00176145,0.0102714,0.0102707,0.0642559,0.0208033,0.020414,0.00922714,0.00922805,3.9803E-07,8.10305E-08,0.00426953,0.00414281,0,0,0,0,0.295042,0.295043,3.80194,4.4737
F1,3,1000,3.818,0.79,1,0.3005,0.301094,0.0651355,-4.1933E-08,6.18461E-09,-0.0655059,0.0902917,-0.00631024,0.0894191,0.0116801,0.00156288,0.00176749,0.010265,0.0102706,0.064186,0.0208368,0.0204501,0.0266008,0.0266155,1.40553E-06,3.34191E-07,0.00432087,0.00414278,0.102009,0,0.0465877,0,0.300055,0.300263,3.78569,4.4737
F2,3,1000,3.818,0.79,1,0.3005,0.301094,0.0651355,-4.19331E-08,6.18466E-09,-0.0655059,0.0902917,-0.00631024,0.0894191,0.0116801,0.00156288,0.00176749,0.010265,0.0102706,0.064186,0.0208368,0.0204501,0.0266008,0.0266155,1.40553E-06,3.34191E-07,0.00432087,0.00414278,0.102009,0,0.0465877,0,0.300055,0.300263,3.78569,4.4737
B,3,1000,3.818,0.79,1,0.313182,0.31338,0.0736052,-4.65603E-07,4.18967E-07,-0.07404,0.0901493,-0.00624346,0.0893651,0.0116456,0.00156285,0.00176994,0.0102624,0.0102706,0.0641988,0.0208307,0.0204434,0.0328709,0.0329104,1.80498E-06,4.4662E-07,0.00434082,0.00414277,0.127942,0,0.0521744,0,0.312693,0.312921,4.23496,4.4737
A,3,1000,3.818,0.79,2,0.295043,0.296186,0.0205039,0.0200354,-0.0202628,-0.0204983,0.0908371,-0.0067499,0.0895228,0.0117644,0.00156296,0.00176145,0.0102714,0.0102707,0.0642559,0.0208033,0.020414,0.00922714,0.00922805,3.9803E-07,8.10312E-08,0.00426953,0.00414281,0,0,0,0,0.295042,0.295043,3.80202,4.117
F1,3,1000,3.818,0.79,2,0.300476,0.301118,0.0651375,-4.23334E-08,1.26339E-08,-0.0655079,0.0902917,-0.00631023,0.0894187,0.0116801,0.00156288,0.00176748,0.010265,0.0102706,0.0641859,0.0208368,0.0204501,0.0265998,0.0266178,1.4055E-06,3.3422E-07,0.00432083,0.00414278,0.102012,0,0.0465883,0,0.300053,0.300215,3.78579,4.117
F2,3,1000,3.818,0.79,2,0.295658,0.296151,0.0203527,0.0201885,-0.0203445,-0.0204163,0.0909443,-0.00675185,0.0894192,0.0117643,0.00156296,0.00176141,0.0102714,0.0102707,0.064186,0.0208384,0.0204484,0.00922707,0.00922701,3.97049E-07,8.09129E-08,0.0042693,0.00414279,1.67473E-07,0,5.9693E-05,0,0.295658,0.295658,3.78616,4.117
B,3,1000,3.818,0.79,2,0.294826,0.295143,0.0207548,0.0197664,-0.0200143,-0.0207402,0.0909657,-0.00674035,0.0893646,0.011763,0.00156296,0.00176136,0.0102714,0.0102707,0.0641989,0.020832,0.0204421,0.00922407,0.0092297,4.00379E-07,8.27142E-08,0.00426909,0.00414278,9.0841E-08,0,4.39635E-05,0,0.294824,0.294826,4.23583,4.117
A,3,1000,3.818,0.79,4,0.295043,0.296186,0.0205039,0.0200354,-0.0202628,-0.0204983,0.0908372,-0.0067499,0.0895228,0.0117644,0.00156296,0.00176145,0.0102714,0.0102707,0.0642558,0.0208033,0.020414,0.00922714,0.00922805,3.98029E-07,8.10319E-08,0.00426953,0.00414281,0,0,0,0,0.295043,0.295043,3.80207,4.18217
F1,3,1000,3.818,0.79,4,0.29536,0.295868,0.0205023,0.0200372,-0.0202643,-0.0204958,0.0909402,-0.00674975,0.0894191,0.0117642,0.00156296,0.00176141,0.0102714,0.0102707,0.064186,0.0208384,0.0204485,0.00922709,0.00922763,3.97682E-07,8.11465E-08,0.00426932,0.00414279,3.54098E-06,0,0.000274481,0,0.29536,0.29536,3.78621,4.18217
F2,3,1000,3.818,0.79,4,0.295658,0.29615,0.0203527,0.0201885,-0.0203445,-0.0204163,0.0909443,-0.00675185,0.0894192,0.0117643,0.00156296,0.00176141,0.0102714,0.0102707,0.064186,0.0208384,0.0204485,0.00922707,0.00922701,3.97049E-07,8.09136E-08,0.0042693,0.00414279,1.67487E-07,0,5.96954E-05,0,0.295658,0.295659,3.78622,4.18217
B,3,1000,3.818,0.79,4,0.31313,0.313431,0.0736023,-4.30728E-07,4.05908E-07,-0.0740369,0.0901491,-0.00624348,0.0893644,0.0116455,0.00156285,0.00176993,0.0102624,0.0102706,0.0641988,0.0208307,0.0204434,0.032869,0.0329159,1.80494E-06,4.46694E-07,0.00434074,0.00414277,0.127948,0,0.0521756,0,0.312689,0.312817,4.23517,4.18217
A,3,1000,3.818,0.79,5,0.295043,0.296186,0.0205039,0.0200354,-0.0202628,-0.0204983,0.0908371,-0.0067499,0.0895228,0.0117644,0.00156296,0.00176145,0.0102714,0.0102707,0.0642558,0.0208033,0.020414,0.00922714,0.00922805,3.9803E-07,8.10313E-08,0.00426953,0.00414281,0,0,0,0,0.295042,0.295043,3.80204,4.05952
F1,3,1000,3.818,0.79,5,0.280734,0.281306,0.0569255,5.01351E-07,-5.88936E-07,-0.0572485,0.0902944,-0.00635891,0.0894183,0.011704,0.00156291,0.00176529,0.0102672,0.0102707,0.064186,0.0208365,0.0204504,0.0214244,0.0214265,1.11876E-06,2.62985E-07,0.00430401,0.00414279,0.0779079,0,0.0407138,0,0.280392,0.280514,3.7857,4.05952
F2,3,1000,3.818,0.79,5,0.295658,0.296151,0.0203527,0.0201885,-0.0203445,-0.0204163,0.0909443,-0.00675185,0.0894192,0.0117643,0.00156296,0.00176141,0.0102714,0.0102707,0.064186,0.0208384,0.0204484,0.00922707,0.00922701,3.97049E-07,8.0913E-08,0.0042693,0.00414279,1.67477E-07,0,5.96937E-05,0,0.295658,0.295658,3.78618,4.05952
B,3,1000,3.818,0.79,5,0.294826,0.295143,0.0207548,0.0197664,-0.0200143,-0.0207402,0.0909657,-0.00674036,0.0893645,0.011763,0.00156296,0.00176136,0.0102714,0.0102707,0.0641989,0.020832,0.0204421,0.00922407,0.0092297,4.00379E-07,8.27144E-08,0.00426909,0.00414278,9.0843E-08,0,4.3964E-05,0,0.294825,0.294826,4.23585,4.05952
A,3,1000,3.818,1,0,0.295041,0.296185,0.0205046,0.0200347,-0.0202621,-0.020499,0.0908371,-0.00674989,0.0895228,0.0117644,0.00156296,0.00176145,0.0102714,0.0102707,0.0642558,0.0208033,0.020414,0.00922714,0.00922805,3.98032E-07,8.10329E-08,0.00426953,0.00414281,0,0,0,0,0.295041,0.295042,3.80207,3.97095
F1,3,1000,3.818,1,0,0.29536,0.295868,0.0205023,0.0200372,-0.0202643,-0.0204958,0.0909402,-0.00674975,0.0894191,0.0117642,0.00156296,0.00176141,0.0102714,0.0102707,0.064186,0.0208384,0.0204485,0.00922709,0.00922763,3.97682E-07,8.11465E-08,0.00426932,0.00414279,3.54098E-06,0,0.000274481,0,0.29536,0.29536,3.78621,3.97095
F2,3,1000,3.818,1,0,0.295658,0.29615,0.0203527,0.0201885,-0.0203445,-0.0204163,0.0909443,-0.00675185,0.0894192,0.0117643,0.00156296,0.00176141,0.0102714,0.0102707,0.064186,0.0208384,0.0204485,0.00922707,0.00922701,3.97049E-07,8.09135E-08,0.0042693,0.00414279,1.67487E-07,0,5.96954E-05,0,0.295658,0.295659,3.78622,3.97095
B,3,1000,3.818,1,0,0.294151,0.294465,0.0208717,0.0196154,-0.0199027,-0.0208182,0.0909225,-0.00672392,0.0893389,0.0117603,0.00156296,0.00176128,0.0102715,0.0102707,0.064186,0.0208379,0.020449,0.00921893,0.00922452,4.0653E-07,8.63562E-08,0.00426872,0.00414276,1.4605E-07,0,5.57446E-05,0,0.294149,0.29415,5.37669,3.97095
A,3,1000,3.818,1,1,0.295041,0.296185,0.0205046,0.0200347,-0.0202621,-0.0204991,0.0908371,-0.00674989,0.0895229,0.0117644,0.00156296,0.00176145,0.0102714,0.0102707,0.0642559,0.0208033,0.020414,0.00922714,0.00922805,3.98033E-07,8.10317E-08,0.00426953,0.00414281,0,0,0,0,0.29504,0.295041,3.80194,4.63715
F1,3,1000,3.818,1,1,0.3005,0.301094,0.0651354,-3.98493E-08,1.14336E-08,-0.0655059,0.0902917,-0.00631022,0.0894191,0.0116801,0.00156288,0.00176749,0.010265,0.0102706,0.064186,0.0208368,0.0204501,0.0266007,0.0266155,1.40553E-06,3.34192E-07,0.00432087,0.00414278,0.102009,0,0.0465877,0,0.300055,0.300262,3.7857,4.63715
F2,3,1000,3.818,1,1,0.3005,0.301094,0.0651354,-3.98493E-08,1.14335E-08,-0.0655059,0.0902917,-0.00631022,0.0894191,0.0116801,0.00156288,0.00176749,0.010265,0.0102706,0.064186,0.0208368,0.0204501,0.0266007,0.0266155,1.40553E-06,3.34192E-07,0.00432087,0.00414278,0.102009,0,0.0465877,0,0.300055,0.300262,3.7857,4.63715
B,3,1000,3.818,1,1,0.338132,0.337845,0.0932667,-1.19914E-06,1.08948E-06,-0.0938054,0.0894624,-0.00606212,0.0893433,0.0115497,0.00156277,0.00177596,0.0102558,0.0102707,0.0641859,0.0208351,0.0204518,0.0508503,0.0509208,3.06376E-06,8.378E-07,0.00439353,0.00414274,0.205667,0,0.0661506,0,0.337461,0.337772,5.37513,4.63715
A,3,1000,3.818,1,2,0.295041,0.296185,0.0205046,0.0200347,-0.0202621,-0.0204991,0.0908371,-0.00674989,0.0895228,0.0117644,0.00156296,0.00176145,0.0102714,0.0102707,0.0642559,0.0208033,0.020414,0.00922714,0.00922805,3.98033E-07,8.10323E-08,0.00426953,0.00414281,0,0,0,0,0.295041,0.295041,3.80202,4.11674
F1,3,1000,3.818,1,2,0.300476,0.301118,0.0651375,-4.23207E-08,1.26232E-08,-0.0655079,0.0902917,-0.00631023,0.0894187,0.0116801,0.00156288,0.00176748,0.010265,0.0102706,0.0641859,0.0208368,0.0204501,0.0265998,0.0266178,1.4055E-06,3.3422E-07,0.00432083,0.00414278,0.102012,0,0.0465882,0,0.300053,0.300215,3.78578,4.11674
F2,3,1000,3.818,1,2,0.295658,0.296151,0.0203527,0.0201885,-0.0203445,-0.0204163,0.0909443,-0.00675185,0.0894192,0.0117643,0.00156296,0.00176141,0.0102714,0.0102707,0.064186,0.0208384,0.0204484,0.00922707,0.00922701,3.97049E-07,8.09129E-08,0.0042693,0.00414279,1.67473E-07,0,5.9693E-05,0,0.295658,0.295658,3.78616,4.11674
B,3,1000,3.818,1,2,0.294151,0.294465,0.0208716,0.0196155,-0.0199027,-0.0208182,0.0909225,-0.00672392,0.089339,0.0117603,0.00156296,0.00176128,0.0102715,0.0102707,0.064186,0.0208379,0.0204489,0.00921893,0.00922452,4.0653E-07,8.6355E-08,0.00426872,0.00414276,1.46038E-07,0,5.57423E-05,0,0.294148,0.29415,5.37658,4.11674
A,3,1000,3.818,1,4,0.295041,0.296185,0.0205046,0.0200347,-0.0202621,-0.020499,0.0908371,-0.00674989,0.0895228,0.0117644,0.00156296,0.00176145,0.0102714,0.0102707,0.0642558,0.0208033,0.020414,0.00922714,0.00922805,3.98033E-07,8.1033E-08,0.00426953,0.00414281,0,0,0,0,0.295041,0.295042,3.80207,4.34562
F1,3,1000,3.818,1,4,0.29536,0.295868,0.0205023,0.0200372,-0.0202643,-0.0204958,0.0909402,-0.00674975,0.0894191,0.0117642,0.00156296,0.00176141,0.0102714,0.0102707,0.064186,0.0208384,0.0204485,0.00922709,0.00922763,3.97682E-07,8.11465E-08,0.00426932,0.00414279,3.54098E-06,0,0.000274481,0,0.29536,0.29536,3.78621,4.34562
F2,3,1000,3.818,1,4,0.295658,0.29615,0.0203527,0.0201885,-0.0203445,-0.0204163,0.0909443,-0.00675185,0.0894192,0.0117643,0.00156296,0.00176141,0.0102714,0.0102707,0.064186,0.0208384,0.0204485,0.00922707,0.00922701,3.97049E-07,8.09136E-08,0.0042693,0.00414279,1.67487E-07,0,5.96954E-05,0,0.295658,0.295659,3.78622,4.34562
B,3,1000,3.818,1,4,0.338061,0.337902,0.093263,-1.19147E-06,1.14794E-06,-0.0938014,0.0894622,-0.00606208,0.0893423,0.0115496,0.00156278,0.00177595,0.0102558,0.0102707,0.0641859,0.0208351,0.0204518,0.0508471,0.0509293,3.06372E-06,8.37938E-07,0.00439344,0.00414274,0.205677,0,0.0661522,0,0.337453,0.33763,5.37539,4.34562
A,3,1000,3.818,1,5,0.295041,0.296185,0.0205046,0.0200347,-0.0202621,-0.0204991,0.0908371,-0.00674989,0.0895228,0.0117644,0.00156296,0.00176145,0.0102714,0.0102707,0.0642558,0.0208033,0.020414,0.00922714,0.00922805,3.98033E-07,8.10324E-08,0.00426953,0.00414281,0,0,0,0,0.295041,0.295041,3.80204,4.05927
F1,3,1000,3.818,1,5,0.280734,0.281306,0.0569255,5.01356E-07,-5.8894E-07,-0.0572485,0.0902944,-0.00635891,0.0894183,0.011704,0.00156291,0.00176529,0.0102672,0.0102707,0.064186,0.0208365,0.0204504,0.0214244,0.0214265,1.11876E-06,2.62985E-07,0.00430401,0.00414279,0.0779079,0,0.0407138,0,0.280392,0.280514,3.7857,4.05927
F2,3,1000,3.818,1,5,0.295658,0.296151,0.0203527,0.0201885,-0.0203445,-0.0204163,0.0909443,-0.00675185,0.0894192,0.0117643,0.00156296,0.00176141,0.0102714,0.0102707,0.064186,0.0208384,0.0204484,0.00922707,0.00922701,3.97049E-07,8.09131E-08,0.0042693,0.00414279,1.67477E-07,0,5.96937E-05,0,0.295658,0.295658,3.78618,4.05927
B,3,1000,3.818,1,5,0.294151,0.294465,0.0208716,0.0196155,-0.0199027,-0.0208182,0.0909225,-0.00672392,0.0893389,0.0117603,0.00156296,0.00176128,0.0102715,0.0102707,0.064186,0.0208379,0.0204489,0.00921893,0.00922452,4.06529E-07,8.63553E-08,0.00426872,0.00414276,1.46042E-07,0,5.57429E-05,0,0.294149,0.29415,5.37661,4.05927
